,Data,transitivity,grauMedio,average_path_length,modularity,global_average_link_distance,eccentricity,eigenvector,coreness,pagerank,links,oni,flag
314,1976-03-01,0.6317089274037483,30.32730607966457,19.66992564121795,0.7948338741036054,0.00017712552811104874,34.97038784067086,0.026348118871993745,18.499606918238992,0.00013102725366876308,115729,-0.58,0
315,1976-04-01,0.6148763986283442,28.176362683438157,21.610386898359803,0.8239700516470324,0.00012787252489289243,25.428590146750523,0.021373365712244085,17.09198113207547,0.00013102725366876308,107521,-0.53,0
316,1976-05-01,0.5724528212732662,26.15775681341719,20.809051172435503,0.8465914676426415,0.0001007410140312276,28.02437106918239,0.014162997527369025,15.717636268343814,0.00013102725366876314,99818,-0.31,0
317,1976-06-01,0.5699935339170592,24.75655136268344,21.022756983747467,0.8516814246661084,9.076970420295886e-05,28.37172431865828,0.00903690998842016,15.01375786163522,0.00013102725366876308,94471,-0.0,0
318,1976-07-01,0.5752757167332209,24.318134171907765,22.012191973487816,0.8520108603414974,8.972312731337936e-05,29.943527253668762,0.008906041996008451,14.726808176100631,0.00013102725366876308,92798,0.17,0
319,1976-08-01,0.5808546461426538,23.950471698113212,19.50380866744854,0.8527086357697891,8.673723983545626e-05,31.897929769392032,0.008826676698821314,14.601284067085954,0.00013102725366876308,91395,0.38,0
320,1976-09-01,0.5832701563619137,24.04795597484277,21.47800764810424,0.8530468373049604,8.79015747638742e-05,32.022536687631025,0.0096591417663484,14.648977987421384,0.00013102725366876308,91767,0.5,0
321,1976-10-01,0.5806027578559395,24.24318658280923,21.40616292036208,0.8471585832525174,9.064621230774872e-05,31.811058700209642,0.009851471917664091,14.707416142557651,0.00013102725366876308,92512,0.98,1
322,1976-11-01,0.5780829964819945,24.127620545073377,23.524666674633732,0.847939504943806,8.531681581149389e-05,32.085298742138356,0.008621423760642741,14.678328092243184,0.00013102725366876308,92071,0.95,1
323,1976-12-01,0.5744610733953903,23.82835429769392,22.44753727829248,0.8422519987967783,8.233271288737914e-05,38.13482704402515,0.007826802230671722,14.51912997903564,0.00013102725366876308,90929,0.66,1
324,1977-01-01,0.5691557476975403,23.728511530398322,38.370724710005824,0.8456865588004411,8.073066847313635e-05,38.408936058700206,0.014417816861570506,14.420597484276731,0.00013102725366876308,90548,0.93,1
325,1977-02-01,0.5649422978284785,23.32940251572327,24.58328278370225,0.8522681590108316,7.790216174069077e-05,37.57416142557653,0.012023388409221793,14.16325995807128,0.00013102725366876308,89025,0.55,1
